date,High Innovation,High Adaptation-change,High Upskilling,High Advocacy,Low Advocacy
2020-03-31,-0.1374345394737726,0.04083136520084185,-0.3967578298714325,-0.3936077245017867,-0.15102813772285972
2020-04-30,-0.07948922600312325,0.18916528390750087,-0.2297592334592916,-0.3133767734771793,0.11538666208117532
2020-05-29,-0.03597069326393765,0.34867048844273874,-0.14158721980823907,-0.2020648496612547,0.31485086673108476
2020-06-30,-0.0753070924950423,0.250536685877899,-0.17999700993674872,-0.28329175323733025,0.2476927716689441
2020-07-31,-0.12263822474978003,0.23165883343213656,-0.15828680817858687,-0.21344880520209686,0.26774233949065596
2020-08-31,-0.06744801774979559,0.2913870396752978,-0.10268226545565518,-0.17835236596134063,0.3166786255101548
2020-09-30,0.04192084307511046,0.40782883146271265,0.011110560459284824,0.04112461792200128,0.46168354499635145
2020-10-30,0.2875991131662706,0.7973816434332066,0.12024461528745453,0.12748976905526177,0.7044989119494752
2020-11-30,0.2208471915589829,0.6848247416279758,0.13353664060808168,-0.03548478005715616,0.3960163528755772
2020-12-31,0.29523719580700464,0.7291944107724904,-0.054829549359305216,0.07397058571918658,0.3453542445113541
2021-01-29,0.10104995306906284,0.6104228998886376,-0.19817091985252155,0.09151352026899745,0.1436981503410027
2021-02-26,0.16767080814650803,0.5780972324148295,-0.1049619176976675,0.11250174342533653,0.1910746894410501
2021-03-31,0.31953439418671564,0.6315207419807867,-0.1252552492157175,0.20379810000496706,0.3000378920868187
2021-04-30,0.3210646989245893,0.725584056287767,-0.09119702618968406,0.12884432679281677,0.37968802382382455
2021-05-28,0.364780657130479,0.7109048225931786,0.07481666364502748,0.22386246159513584,0.3734241927847455
2021-06-30,0.2796673811648219,0.6710646055347123,-0.028778630924959525,0.11896239104785145,0.3154984995395188
2021-07-30,0.2666404543613329,0.6199790314519072,0.024624159125910816,0.017950396211579928,0.39330826549268694
2021-08-31,0.2233405169245295,0.6621183241402478,0.07946020941668436,-0.11132760943140142,0.42895656837405016
2021-09-30,0.14808543118462975,0.5006002672519574,0.0366790374731496,-0.21383523472936333,0.3045099003887537
2021-10-29,0.07862406604602867,0.5168303520744131,0.0845445343755078,-0.17877989521836452,0.28928531317133777
2021-11-30,0.043725514298740775,0.6295580881634912,0.061070832133588326,-0.19956906943647928,0.34497389253297395
2021-12-31,0.1885516124410459,0.6734378034360855,0.02286853908587616,-0.0705917810950748,0.34183121692090723
2022-01-31,0.0811952075871668,0.6079787757282681,-0.07791405819208808,-0.1086582924150491,0.323583289524207
2022-02-28,0.12454856007590731,0.5781688301168635,0.11422817742085378,0.05175871206983107,0.4316029219015258
2022-03-31,-0.2715541865915765,0.6536742838378204,0.10077500233117698,-0.11710461202521139,0.5592870855069707
2022-04-29,0.08043254879895445,0.6036115429284972,0.2587257708354733,-0.010025416655110253,0.6856062679541666
2022-05-31,-0.0017314526419963672,0.5393057921848765,0.14273716326502406,-0.16306062593249543,0.6340403650982
2022-06-30,0.15631567952101405,0.4012069948453921,0.29822990174393554,0.004365074210029171,0.4528043270601012
2022-07-29,0.10683743872557017,0.43784369652036337,0.34254955646945245,0.0358726270410967,0.5391561319520153
2022-08-31,0.090497940796597,0.5816396436720737,0.3827820094774755,0.050770364920579514,0.6032760777986893
2022-09-30,-0.16789905881370826,0.4460775727152638,0.3084456668846507,-0.15598915833893665,0.3911478589793479
2022-10-31,-0.2614381285877646,0.3047259558123085,0.31275551473714164,-0.13680918455141194,0.2905885986947955
2022-11-30,-0.18084193466446613,0.36688655065567166,0.3773767290991983,-0.014433784217433604,0.30718068674562005
2022-12-30,-0.13646371111421618,0.37644579573253567,0.4623222766897048,0.05505414458369823,0.36210871257482036
2023-01-31,0.18909379133825743,0.5245362195713758,0.6125858449875399,0.16016168703711126,0.5596390124902033
2023-02-28,0.21880888774671514,0.5405670095385537,0.5665338124321918,0.1822827194193113,0.5299451907116159
2023-03-31,0.19169321157991265,0.5305396864504424,0.557119033540786,0.207933148540424,0.4969442272225837
2023-04-28,0.16302819305676308,0.5162076080158793,0.5499623724480187,0.16804773049666033,0.4384133694345317
2023-05-31,0.10285530794600883,0.5736095629577409,0.48175983226382324,0.034812082641423214,0.5029641145104484
2023-06-30,0.3549393695188609,0.6962493340913701,0.6224641457918545,0.06713243060444529,0.6462169867436253
2023-07-31,0.26093394894059385,0.6611947626238461,0.5170814250744662,0.05361727354919743,0.5492881242397876
2023-08-31,0.26955343819674626,0.6637390644665544,0.5075421864320527,0.12044391511065589,0.557069268574489
2023-09-29,0.38903209789035853,0.7444148423320336,0.5739353943075614,0.22337620476149989,0.6565373171071415
2023-10-31,0.41431665451514427,0.8377859870491706,0.5673507636741841,0.2732735093583589,0.6844455155595393
2023-11-30,0.4219421543020621,0.6151484440161926,0.5352360891739436,0.2800991789992513,0.5413413876152275
2023-12-29,0.2357564409196104,0.5175760252275032,0.41569203035714586,0.19112047990765668,0.38693335907833315
2024-01-31,0.2387836593804215,0.49125932499133884,0.451170271292035,0.19668420801533582,0.3574820101427212
2024-02-29,0.3683354043902531,0.5907886246007594,0.4054367103078228,0.11276880579846987,0.46227416515486947
2024-03-28,0.4299634469780338,0.5376404581459847,0.5023004423833627,0.14150226104343044,0.4721980194241506
2024-04-30,0.17888817424187264,0.5230695916896042,0.45941143772185,0.0684428044760198,0.38953887172489693
2024-05-31,0.11613381812288393,0.42598082612520083,0.3969361631951164,0.07912698872310797,0.26627616296823126
2024-06-28,-0.04171972554244982,0.4774934682379696,0.2533141872431831,-0.06227833649045075,0.3196214088263236
2024-07-31,-0.12948164584852512,0.41110543340181094,0.21689755063414623,0.02502420539908884,0.22214050700209514
2024-08-30,-0.09492710652851531,0.37245908687796425,0.24466544935819876,-0.0765980155751658,0.19943713517035072
2024-09-30,0.005456819212907693,0.4124763808722357,0.17336803279784785,-0.0301337345140138,0.27000909399555784
2024-10-31,0.043009362090475456,0.3566476356267685,0.08392023241597368,-0.039876818222178145,0.14406202046717076
2024-11-29,-0.025144699785967006,0.25818518803125334,-0.033029012660295676,-0.06281073328641651,0.062482599624246626
2024-12-31,-0.31745674363506526,0.18135179082658082,-0.2888801453752621,-0.18915760435091988,-0.21074681677825446
